nct_id,start_year,duration,num_facilities,has_us_facility,minimum_age_years,maximum_age_years,is_cancer,enrolled,droprate,num_dropped
NCT02410200,2015,11.0,12.0,True,10.0,17.0,False,22,0.09090909090909091,2.0
NCT00826228,2009,33.0,1.0,True,18.0,75.0,False,12,0.08333333333333333,1.0
NCT00454571,2007,54.0,2.0,True,18.0,,True,37,0.5135135135135135,19.0
NCT01797536,2013,17.0,2.0,True,18.0,75.0,False,31,0.03225806451612903,1.0
NCT00920686,2009,9.0,16.0,True,18.0,65.0,False,239,0.22594142259414227,54.0
NCT00088465,2004,77.0,92.0,True,18.0,76.0,False,931,0.602577873254565,561.0
NCT01882647,2013,9.0,11.0,True,18.0,,False,222,0.036036036036036036,8.0
NCT00315055,2006,12.0,1.0,False,0.136986301369863,0.19452054794520549,False,310,0.025806451612903226,8.0
NCT00552513,2007,38.0,1.0,False,21.0,,False,3031,0.001979544704717915,6.0
NCT01744691,2012,17.0,55.0,True,18.0,,True,145,0.296551724137931,43.0
NCT01191840,2010,74.0,15.0,True,18.0,,False,509,0.05697445972495088,29.0
NCT00933608,2009,26.0,1.0,True,55.0,90.0,False,17,0.4117647058823529,7.0
NCT00683592,2008,11.0,9.0,True,18.0,70.0,False,481,0.19334719334719336,93.0
NCT00824616,2009,16.0,,,21.0,70.0,False,68,0.19117647058823528,13.0
NCT00736957,2008,17.0,26.0,False,20.0,,False,219,0.5570776255707762,122.0
NCT01442493,2011,43.0,2.0,True,18.0,,False,300,0.016666666666666666,5.0
NCT00084318,2004,59.0,160.0,True,18.0,,True,238,0.14705882352941177,35.0
NCT02472886,2015,9.0,20.0,False,18.0,,False,153,0.0196078431372549,3.0
NCT00870103,2008,5.0,1.0,True,18.0,,False,64,0.0625,4.0
NCT00262002,2005,10.0,3.0,False,0.16666666666666666,0.5,False,601,0.06988352745424292,42.0
NCT02542943,2015,3.0,1.0,True,18.0,55.0,False,240,0.008333333333333333,2.0
NCT01010230,2009,34.0,1.0,True,7.0,17.0,False,81,0.20987654320987653,17.0
NCT01301092,2011,6.0,1.0,True,18.0,,False,30,0.03333333333333333,1.0
NCT00301964,2006,64.0,1.0,True,18.0,,False,56,0.07142857142857142,4.0
NCT00085540,2004,47.0,8.0,True,18.0,,True,50,0.04,2.0
NCT00162032,2005,57.0,50.0,True,4.0,16.0,False,445,0.015730337078651686,7.0
NCT01497938,2011,18.0,17.0,True,16.0,70.0,False,247,0.02834008097165992,7.0
NCT00859586,2009,67.0,1.0,True,8.0,75.0,True,8,0.5,4.0
NCT00252720,2005,79.0,,,18.0,55.0,False,1850,0.16054054054054054,297.0
NCT01353859,2011,16.0,5.0,False,18.0,,False,39,0.10256410256410256,4.0
NCT00873860,2009,14.0,57.0,False,18.0,65.0,False,357,0.022408963585434174,8.0
NCT01396070,2011,47.0,1.0,True,18.0,,True,36,0.5277777777777778,19.0
NCT00611130,2008,16.0,11.0,True,18.0,,False,186,0.5161290322580645,96.0
NCT01218867,2010,64.0,1.0,True,18.0,70.0,True,24,0.041666666666666664,1.0
NCT01116687,2010,12.0,1.0,True,18.0,,True,37,0.10810810810810811,4.0
NCT00626327,2008,29.0,90.0,True,0.5833333333333334,1.0,False,1630,0.13803680981595093,225.0
NCT01970982,2013,5.0,1.0,False,23.0,65.0,False,166,0.012048192771084338,2.0
NCT00446797,2007,11.0,16.0,False,18.0,,False,278,0.07194244604316546,20.0
NCT01370083,2011,45.0,1.0,False,18.0,100.0,False,14,0.21428571428571427,3.0
NCT00108355,2005,81.0,1.0,True,18.0,80.0,False,29,0.13793103448275862,4.0
NCT00474058,2007,22.0,47.0,True,18.0,,False,287,0.14285714285714285,41.0
NCT00909779,2009,36.0,73.0,True,40.0,,False,841,0.44589774078478,375.0
NCT00432276,2007,28.0,86.0,True,18.0,80.0,False,803,0.3449564134495641,277.0
NCT01065350,2010,3.0,1.0,True,18.0,60.0,False,85,0.011764705882352941,1.0
NCT00987467,2009,25.0,1.0,True,18.0,,False,12,0.16666666666666666,2.0
NCT00903877,2009,25.0,1.0,True,18.0,50.0,False,51,0.8431372549019608,43.0
NCT00798603,2008,27.0,217.0,True,70.0,120.0,True,65,0.5384615384615384,35.0
NCT01318499,2011,6.0,1.0,True,18.0,,False,1342,0.21460506706408347,288.0
NCT00239837,2005,73.0,1.0,True,10.0,12.0,False,100,0.1,10.0
NCT00953407,2009,2.0,,,,,False,128,0.046875,6.0
NCT00414388,2006,57.0,2.0,True,18.0,90.0,True,22,0.045454545454545456,1.0
NCT01535599,2012,14.0,,,0.5,,False,768,0.19010416666666666,146.0
NCT00607893,2008,58.0,1.0,True,20.0,75.0,False,153,0.06535947712418301,10.0
NCT00968708,2009,43.0,918.0,True,18.0,,False,5380,0.11449814126394052,616.0
NCT02535741,2015,80.0,6.0,False,21.0,80.0,False,168,0.19047619047619047,32.0
NCT00468845,2007,35.0,42.0,True,25.0,70.0,False,501,0.16966067864271456,85.0
NCT00075478,2004,125.0,10.0,True,,75.0,True,87,0.022988505747126436,2.0
NCT00793585,2008,23.0,1.0,False,18.0,70.0,False,40,0.125,5.0
NCT00675948,2008,53.0,1.0,False,18.0,,True,43,0.9767441860465116,42.0
NCT02565381,2015,8.0,1.0,True,18.0,,False,83,0.024096385542168676,2.0
NCT01475851,2011,18.0,11.0,False,16.0,69.0,False,34,0.029411764705882353,1.0
NCT02141217,2014,9.0,15.0,False,18.0,75.0,False,472,0.04025423728813559,19.0
NCT00726063,2008,54.0,1.0,True,18.0,,False,241,0.06639004149377593,16.0
NCT02701296,2016,31.0,1.0,True,18.0,80.0,False,80,0.025,2.0
NCT00430248,2007,13.0,258.0,True,18.0,85.0,False,2269,0.18422212428382548,418.0
NCT00416078,2006,58.0,1.0,True,18.0,95.0,False,53,0.3584905660377358,19.0
NCT01602549,2012,22.0,11.0,False,40.0,80.0,False,58,0.034482758620689655,2.0
NCT00090610,2004,65.0,19.0,True,18.0,,True,150,0.013333333333333334,2.0
NCT01415921,2011,45.0,1.0,True,21.0,75.0,False,33,0.18181818181818182,6.0
NCT00553605,2007,24.0,17.0,False,18.0,65.0,False,340,0.020588235294117647,7.0
NCT01758900,2012,22.0,1.0,False,18.0,75.0,False,214,0.07009345794392523,15.0
NCT00850759,2009,31.0,1.0,True,7.0,8.0,False,240,0.08333333333333333,20.0
NCT02079649,2014,3.0,,,18.0,,False,224,0.017857142857142856,4.0
NCT01416389,2011,12.0,12.0,True,18.0,,False,39,0.07692307692307693,3.0
NCT00933166,2009,5.0,,,,,False,169,0.10650887573964497,18.0
NCT00197028,2005,28.0,1.0,False,0.11538461538461539,0.23076923076923078,False,214,0.17289719626168223,37.0
NCT00787566,2008,6.0,1.0,True,18.0,,False,68,0.014705882352941176,1.0
NCT00716859,2008,16.0,48.0,True,0.6923076923076923,18.0,True,139,0.10071942446043165,14.0
NCT01325337,2011,14.0,2.0,True,18.0,49.0,False,307,0.13355048859934854,41.0
NCT01591681,2012,8.0,3.0,True,15.0,45.0,False,49,0.08163265306122448,4.0
NCT01322386,2011,41.0,,,0.08333333333333333,20.0,False,32,0.0625,2.0
NCT00641043,2008,15.0,43.0,False,18.0,80.0,False,389,0.08740359897172237,34.0
NCT00515008,2007,48.0,1.0,True,21.0,,False,66,0.10606060606060606,7.0
NCT01219985,2010,20.0,1.0,False,18.0,,True,50,0.4,20.0
NCT01824342,2013,37.0,9.0,False,18.0,,True,18,0.7777777777777778,14.0
NCT00369824,2006,14.0,50.0,True,11.0,18.0,True,1330,0.06766917293233082,90.0
NCT00945815,2009,30.0,81.0,True,16.0,120.0,False,35,0.22857142857142856,8.0
NCT00634114,2008,,44.0,False,20.0,,False,540,0.18888888888888888,102.0
NCT02563899,2015,3.0,3.0,True,18.0,65.0,False,28,0.07142857142857142,2.0
NCT01014975,2009,48.0,23.0,False,18.0,85.0,False,40,0.325,13.0
NCT00389597,2006,47.0,24.0,True,18.0,69.0,False,599,0.04006677796327212,24.0
NCT02752802,2016,1.0,1.0,False,18.0,,False,96,0.010416666666666666,1.0
NCT00911989,2009,17.0,1.0,True,21.0,60.0,False,4,0.25,1.0
NCT00828711,2009,8.0,11.0,True,18.0,,False,374,0.00267379679144385,1.0
NCT02570165,2015,8.0,26.0,True,40.0,,False,325,0.07076923076923076,23.0
NCT00260429,2005,26.0,1.0,True,18.0,,False,38,0.05263157894736842,2.0
NCT01030458,2009,18.0,7.0,False,30.0,69.0,False,183,0.3224043715846995,59.0
NCT00105586,2005,37.0,1.0,True,60.0,,False,177,0.1864406779661017,33.0
NCT00799825,2008,43.0,48.0,True,18.0,,True,346,0.13872832369942195,48.0
NCT00472641,2007,35.0,1.0,True,18.0,65.0,False,25,0.28,7.0
NCT00558064,2007,11.0,41.0,False,20.0,,False,531,0.018832391713747645,10.0
NCT00047320,2002,61.0,106.0,True,3.0,24.0,True,104,0.2692307692307692,28.0
NCT00162981,2005,10.0,14.0,True,2.0,30.0,False,68,0.14705882352941177,10.0
NCT01533922,2012,20.0,44.0,True,40.0,75.0,False,295,0.14576271186440679,43.0
NCT01140347,2010,41.0,146.0,True,18.0,,True,565,0.05663716814159292,32.0
NCT00744757,2008,25.0,6.0,False,18.0,,False,37,0.5675675675675675,21.0
NCT00928070,2009,24.0,125.0,True,65.0,,False,566,0.21201413427561838,120.0
NCT00478205,2007,24.0,1.0,True,45.0,90.0,False,1467,0.2610770279481936,383.0
NCT00224029,2005,12.0,6.0,True,18.0,,False,24,0.25,6.0
NCT00642668,2008,18.0,32.0,False,18.0,,False,35,0.4,14.0
NCT01543958,2012,10.0,15.0,True,18.0,,False,40,0.1,4.0
NCT00962598,2009,90.0,1.0,True,12.0,19.0,False,57,0.21052631578947367,12.0
NCT00122187,2005,33.0,9.0,True,,,True,8,0.5,4.0
NCT00254566,2005,30.0,34.0,False,50.0,,False,398,0.14321608040201006,57.0
NCT00989833,2009,10.0,10.0,False,12.0,,False,66,0.10606060606060606,7.0
NCT02441218,2015,43.0,,,18.0,,False,6505,0.18293620292083013,1190.0
NCT00789321,2008,7.0,,,50.0,75.0,False,47,0.02127659574468085,1.0
NCT00869258,2009,113.0,1.0,True,18.0,,True,32,0.03125,1.0
NCT00362609,2006,17.0,71.0,True,,0.07671232876712329,False,59,0.03389830508474576,2.0
NCT01303861,2011,24.0,4.0,True,18.0,65.0,False,702,0.2535612535612536,178.0
NCT00949650,2009,29.0,119.0,True,18.0,,True,345,0.6376811594202898,220.0
NCT00561652,2007,15.0,1.0,True,18.0,,False,30,0.03333333333333333,1.0
NCT00590044,2007,6.0,2.0,True,18.0,80.0,False,74,0.08108108108108109,6.0
NCT00422383,2007,86.0,91.0,False,18.0,,False,378,0.10052910052910052,38.0
NCT01818336,2013,6.0,13.0,True,18.0,,False,481,0.02494802494802495,12.0
NCT00642759,2008,85.0,2.0,True,18.0,,True,36,0.027777777777777776,1.0
NCT01892657,2013,2.0,1.0,True,18.0,70.0,False,128,0.140625,18.0
NCT00089791,2004,45.0,,,60.0,90.0,False,7808,0.17033811475409835,1330.0
NCT01231373,2010,10.0,12.0,True,18.0,75.0,False,235,0.02127659574468085,5.0
NCT00409175,2006,28.0,10.0,True,18.0,75.0,False,128,0.2890625,37.0
NCT01138111,2010,42.0,1.0,False,60.0,,False,45,0.2,9.0
NCT00916305,2009,3.0,1.0,False,18.0,25.0,False,65,0.7538461538461538,49.0
NCT01067339,2010,69.0,1.0,True,18.0,85.0,False,70,0.15714285714285714,11.0
NCT02058563,2014,10.0,17.0,True,7.0,,False,996,0.05220883534136546,52.0
NCT01960842,2013,17.0,,,30.0,,False,31,0.0967741935483871,3.0
NCT00398138,2006,32.0,1.0,True,18.0,120.0,True,22,0.09090909090909091,2.0
NCT00110084,2005,57.0,201.0,True,18.0,,True,50,0.56,28.0
NCT01964352,2013,11.0,77.0,True,40.0,,False,813,0.06273062730627306,51.0
NCT00660387,2008,22.0,14.0,True,30.0,,False,35,0.14285714285714285,5.0
NCT02923245,2016,14.0,1.0,True,8.0,18.0,False,120,0.025,3.0
NCT00809757,2008,54.0,46.0,True,,4.0,False,197,0.1116751269035533,22.0
NCT01328756,2011,38.0,35.0,False,6.0,17.0,False,314,0.39171974522292996,123.0
NCT02573870,2015,7.0,10.0,True,40.0,,False,63,0.1111111111111111,7.0
NCT00487240,2007,14.0,28.0,True,18.0,,False,387,0.14728682170542637,57.0
NCT01248793,2010,7.0,7.0,False,18.0,,False,213,0.046948356807511735,10.0
NCT01442181,2010,44.0,1.0,True,18.0,80.0,False,25,0.28,7.0
NCT00003389,1999,151.0,539.0,True,16.0,,False,854,0.18501170960187355,158.0
NCT01157065,2010,10.0,1.0,True,50.0,,False,99,0.010101010101010102,1.0
NCT00598559,2008,10.0,14.0,True,18.0,85.0,False,213,0.27230046948356806,58.0
NCT01191801,2010,45.0,124.0,True,18.0,,True,711,0.9184247538677919,653.0
NCT00971048,2009,16.0,11.0,True,18.0,,False,88,0.06818181818181818,6.0
NCT02256891,2014,53.0,1.0,True,18.0,,False,97,0.25773195876288657,25.0
NCT00433654,2007,21.0,45.0,True,,,False,484,0.04132231404958678,20.0
NCT00621504,2008,11.0,168.0,True,18.0,,False,606,0.08415841584158416,51.0
NCT02743117,2016,7.0,3.0,True,18.0,49.0,False,301,0.006644518272425249,2.0
NCT00351468,2006,110.0,110.0,True,18.0,,False,302,0.5529801324503312,167.0
NCT00503308,2007,11.0,1.0,True,16.0,,False,281,0.010676156583629894,3.0
NCT01722097,2012,16.0,1.0,False,18.0,,False,110,0.1,11.0
NCT00332189,2006,37.0,14.0,True,4.0,,False,111,0.1891891891891892,21.0
NCT00658606,2008,26.0,12.0,False,18.0,,False,98,0.3979591836734694,39.0
NCT00329641,2006,21.0,1.0,True,18.0,,True,25,0.24,6.0
NCT00786838,2008,14.0,19.0,True,18.0,65.0,True,76,0.6447368421052632,49.0
NCT00408928,2006,34.0,1.0,True,18.0,,False,11,0.2727272727272727,3.0
NCT02195986,2014,6.0,21.0,True,40.0,70.0,False,366,0.0273224043715847,10.0
NCT00241839,2005,69.0,1.0,True,18.0,65.0,False,150,0.24666666666666667,37.0
NCT00192036,2005,41.0,8.0,False,18.0,,True,49,0.42857142857142855,21.0
NCT00903929,2009,73.0,,,18.0,,False,19,0.21052631578947367,4.0
NCT00773968,2008,18.0,34.0,False,18.0,,False,140,0.32142857142857145,45.0
NCT00548340,2007,3.0,35.0,True,18.0,64.0,False,322,0.08695652173913043,28.0
NCT00550459,2007,18.0,12.0,True,50.0,,False,57,0.07017543859649122,4.0
NCT02575911,2015,5.0,1.0,True,22.0,,False,34,0.029411764705882353,1.0
NCT00825175,2009,27.0,1.0,True,0.5,3.0,False,22,0.22727272727272727,5.0
NCT01306253,2011,0.0,1.0,False,18.0,,False,114,0.017543859649122806,2.0
NCT00857766,2009,12.0,24.0,True,50.0,,False,249,0.24497991967871485,61.0
NCT00531284,2007,86.0,7.0,True,18.0,,True,184,0.9565217391304348,176.0
NCT00237809,2005,100.0,2.0,True,18.0,65.0,False,104,0.375,39.0
NCT01303380,2011,40.0,3.0,False,2.0,,False,9,0.1111111111111111,1.0
NCT01130974,2010,2.0,1.0,True,18.0,,False,200,0.14,28.0
NCT00419380,2007,52.0,1.0,True,1.0,18.0,False,40,0.275,11.0
NCT02320396,2014,3.0,,,16.0,,False,449,0.017817371937639197,8.0
NCT00882518,2009,15.0,11.0,False,18.0,65.0,False,388,0.211340206185567,82.0
NCT00400179,2005,34.0,33.0,True,18.0,,True,1053,0.022792022792022793,24.0
NCT00606281,2008,34.0,12.0,False,18.0,65.0,False,258,0.4728682170542636,122.0
NCT01666951,2012,4.0,13.0,True,18.0,70.0,False,36,0.05555555555555555,2.0
NCT00286429,2006,15.0,60.0,True,18.0,80.0,False,390,0.44871794871794873,175.0
NCT00601250,2008,16.0,82.0,True,18.0,80.0,False,701,0.07560627674750357,53.0
NCT00470626,2005,40.0,8.0,False,18.0,,False,129,0.13178294573643412,17.0
NCT00118287,2005,42.0,1.0,True,18.0,,False,32,0.0625,2.0
NCT01301027,2011,92.0,2.0,True,18.0,,False,95,0.18947368421052632,18.0
NCT01456169,2011,14.0,108.0,False,18.0,,False,507,0.05325443786982249,27.0
NCT01133626,2010,3.0,3.0,True,12.0,45.0,False,107,0.07476635514018691,8.0
NCT00434304,2007,23.0,12.0,False,20.0,,False,62,0.3225806451612903,20.0
NCT01397890,2011,23.0,30.0,False,40.0,,False,793,0.06809583858764187,54.0
NCT00844194,2009,16.0,25.0,False,18.0,,False,108,0.3055555555555556,33.0
NCT01783548,2013,9.0,63.0,True,4.0,11.0,False,547,0.09506398537477148,52.0
NCT00743652,2008,20.0,21.0,True,0.11506849315068493,5.0,False,373,0.05093833780160858,19.0
NCT01958619,2013,3.0,1.0,False,18.0,55.0,False,55,0.05454545454545454,3.0
NCT01390389,2011,12.0,1.0,True,55.0,89.0,False,19,0.2631578947368421,5.0
NCT00345592,2006,74.0,2.0,False,18.0,,False,420,0.11666666666666667,49.0
NCT00795132,2008,63.0,1.0,True,,21.0,True,47,0.06382978723404255,3.0
NCT00781365,2008,43.0,1.0,True,21.0,,False,450,0.15555555555555556,70.0
NCT01233999,2010,12.0,1.0,True,18.0,89.0,False,10,0.2,2.0
NCT00450658,2007,18.0,,,40.0,80.0,False,627,0.37161084529505584,233.0
NCT02176655,2014,18.0,2.0,True,21.0,,False,31,0.1935483870967742,6.0
NCT00558831,2007,3.0,1.0,True,18.0,35.0,False,11,0.09090909090909091,1.0
NCT01123356,2010,36.0,2.0,True,18.0,,True,21,0.3333333333333333,7.0
NCT01154166,2010,19.0,16.0,False,30.0,,False,347,0.13256484149855907,46.0
NCT01810783,2013,29.0,48.0,True,18.0,65.0,False,210,0.5190476190476191,109.0
NCT01662024,2012,27.0,4.0,True,18.0,60.0,False,20,0.25,5.0
NCT00075270,2004,33.0,177.0,True,18.0,,False,580,0.9827586206896551,570.0
NCT01332019,2011,54.0,151.0,True,18.0,65.0,False,1077,0.2181987000928505,235.0
NCT01506479,2011,54.0,3.0,True,40.0,80.0,False,128,0.0859375,11.0
NCT01592864,2012,2.0,1.0,True,18.0,65.0,False,120,0.008333333333333333,1.0
NCT01073293,2010,14.0,,,11.0,15.0,True,1054,0.015180265654648957,16.0
NCT00528424,2007,11.0,15.0,True,18.0,,False,286,0.10139860139860139,29.0
NCT00996125,2009,14.0,1.0,False,9.0,17.0,True,750,0.021333333333333333,16.0
NCT00662363,2008,42.0,1.0,True,18.0,,False,64,0.328125,21.0
NCT01479777,2011,12.0,1.0,True,18.0,65.0,False,12,0.16666666666666666,2.0
NCT00434330,2007,16.0,15.0,False,18.0,,False,91,0.08791208791208792,8.0
NCT01013597,2009,43.0,3.0,True,18.0,,True,13,0.07692307692307693,1.0
NCT00838110,2009,11.0,119.0,True,50.0,,False,742,0.10646900269541779,79.0
NCT00765362,2008,102.0,8.0,True,18.0,,False,419,0.3269689737470167,137.0
NCT01967277,2013,5.0,2.0,True,18.0,60.0,False,44,0.09090909090909091,4.0
NCT00463567,2007,16.0,345.0,True,40.0,,False,2059,0.217095677513356,447.0
NCT02391311,2015,10.0,1.0,True,50.0,,False,42,0.11904761904761904,5.0
NCT00368472,2006,93.0,47.0,True,18.0,70.0,False,138,0.7608695652173914,105.0
NCT02008526,2013,36.0,1.0,True,18.0,65.0,False,286,0.10839160839160839,31.0
NCT00619099,2008,46.0,4.0,True,18.0,,False,67,0.7761194029850746,52.0
NCT01893905,2013,14.0,1.0,False,45.0,,False,158,0.2468354430379747,39.0
NCT01080300,2010,13.0,66.0,True,18.0,70.0,False,600,0.33,198.0
NCT01536262,2012,19.0,24.0,False,40.0,,False,122,0.09836065573770492,12.0
NCT00175877,2005,81.0,121.0,True,18.0,,False,857,0.4072345390898483,349.0
NCT01337297,2011,17.0,1.0,False,18.0,60.0,False,20,0.55,11.0
NCT01649804,2012,29.0,3.0,False,18.0,,False,12,0.6666666666666666,8.0
NCT01007942,2009,68.0,161.0,True,18.0,,True,569,0.9824253075571178,559.0
NCT01699087,2012,35.0,,,18.0,,False,176,0.13636363636363635,24.0
NCT00267189,2005,24.0,2.0,False,18.0,70.0,False,145,0.041379310344827586,6.0
NCT01612702,2012,8.0,1.0,False,18.0,90.0,False,291,0.07560137457044673,22.0
NCT00265395,2005,41.0,,,18.0,70.0,False,1428,0.01750700280112045,25.0
NCT00373425,2006,80.0,295.0,True,18.0,,True,1252,0.5910543130990416,740.0
NCT00597506,2007,32.0,1.0,True,18.0,,True,50,0.02,1.0
NCT00865189,2009,102.0,40.0,False,18.0,75.0,True,91,0.34065934065934067,31.0
NCT01977794,2013,12.0,1.0,False,18.0,,False,200,0.07,14.0
NCT00001213,1999,331.0,1.0,True,2.0,,False,328,0.054878048780487805,18.0
NCT01135914,2010,32.0,20.0,False,18.0,,False,241,0.12863070539419086,31.0
NCT00287079,2006,37.0,1.0,False,1.5,65.0,False,35,0.6571428571428571,23.0
NCT00501046,2007,51.0,106.0,True,18.0,,False,1015,0.5556650246305419,564.0
NCT00108628,2005,53.0,1.0,True,,,False,134,0.22388059701492538,30.0
NCT01276847,2011,9.0,,,19.0,,False,40,0.025,1.0
NCT01434823,2011,15.0,1.0,True,18.0,,False,1609,0.006836544437538844,11.0
NCT00324675,2006,28.0,1.0,False,40.0,75.0,False,28,0.03571428571428571,1.0
NCT00586066,2007,49.0,3.0,True,18.0,65.0,False,72,0.3888888888888889,28.0
NCT00793780,2008,23.0,1.0,True,18.0,70.0,False,24,0.125,3.0
NCT02428413,2015,7.0,,,18.0,,False,125,0.136,17.0
NCT00395863,2006,15.0,1.0,True,18.0,,True,46,0.10869565217391304,5.0
NCT01089608,2010,27.0,1.0,False,18.0,,False,93,0.06451612903225806,6.0
NCT00938431,2009,57.0,21.0,True,0.08333333333333333,17.0,False,47,0.48936170212765956,23.0
NCT00045305,2002,106.0,6.0,True,18.0,70.0,True,17,0.8235294117647058,14.0
NCT01110915,2010,21.0,37.0,True,,,False,269,0.04460966542750929,12.0
NCT01095835,2010,59.0,22.0,False,18.0,70.0,False,131,0.22900763358778625,30.0
NCT01679236,2012,12.0,1.0,True,18.0,29.0,False,55,0.5454545454545454,30.0
NCT01726517,2012,9.0,1.0,True,18.0,,False,100,0.01,1.0
NCT00141817,2005,27.0,23.0,True,1.0,11.0,False,41,0.04878048780487805,2.0
NCT01808066,2013,4.0,1.0,True,5.0,12.0,False,21,0.7142857142857143,15.0
NCT01092663,2010,16.0,3.0,True,18.0,80.0,False,61,0.18032786885245902,11.0
NCT01202903,2010,37.0,39.0,False,18.0,75.0,False,616,0.04383116883116883,27.0
NCT01592786,2012,13.0,118.0,True,6.0,12.0,False,906,0.152317880794702,138.0
NCT00617591,2008,63.0,1.0,True,18.0,,True,57,0.17543859649122806,10.0
NCT00565448,2007,16.0,26.0,False,0.08333333333333333,21.0,True,75,0.06666666666666667,5.0
NCT00435994,2007,63.0,1.0,True,0.16666666666666666,2.0,False,59,0.11864406779661017,7.0
NCT00415610,2006,26.0,12.0,True,18.0,,False,60,0.16666666666666666,10.0
NCT01266031,2010,48.0,1.0,True,18.0,99.0,True,96,0.0625,6.0
NCT00760214,2008,15.0,72.0,False,18.0,,False,885,0.11412429378531073,101.0
NCT00781456,2008,31.0,22.0,True,18.0,34.0,False,109,0.3394495412844037,37.0
NCT02366923,2015,0.0,1.0,False,17.0,,False,28,0.21428571428571427,6.0
NCT00711425,2008,72.0,3.0,True,18.0,,False,45,0.08888888888888889,4.0
NCT00107783,2005,51.0,1.0,True,30.0,80.0,False,40,0.175,7.0
NCT01691521,2012,15.0,135.0,True,12.0,,False,580,0.06379310344827586,37.0
NCT00810199,2008,17.0,137.0,True,18.0,,False,556,0.25359712230215825,141.0
NCT02220998,2014,10.0,51.0,True,18.0,,False,269,0.06691449814126393,18.0
NCT00443820,2007,18.0,23.0,True,12.0,75.0,False,526,0.14258555133079848,75.0
NCT01380080,2011,39.0,18.0,False,13.0,,False,851,0.06580493537015276,56.0
NCT01241552,2010,38.0,,,18.0,,False,1452,0.15702479338842976,228.0
NCT01370538,2011,2.0,10.0,True,18.0,,False,341,0.11143695014662756,38.0
NCT00986232,2009,12.0,,,1.0,1.9166666666666667,False,1551,0.10058027079303675,156.0
NCT00731666,2008,29.0,3.0,True,25.0,75.0,False,40,0.3,12.0
NCT01290068,2011,18.0,,,21.0,,False,208,0.0625,13.0
NCT00133705,2005,84.0,1.0,True,18.0,,True,70,0.07142857142857142,5.0
NCT01510912,2012,14.0,40.0,True,40.0,,False,602,0.4019933554817276,242.0
NCT01773291,2013,30.0,1.0,False,12.0,70.0,False,24,0.08333333333333333,2.0
NCT01728584,2012,17.0,2.0,False,18.0,,False,127,0.07874015748031496,10.0
NCT00231894,2005,56.0,1.0,True,18.0,70.0,False,56,0.03571428571428571,2.0
NCT01622348,2012,6.0,13.0,True,18.0,70.0,False,44,0.045454545454545456,2.0
NCT00441974,2007,21.0,25.0,False,16.0,65.0,False,1470,0.08707482993197278,128.0
NCT00509769,2007,18.0,40.0,True,,,True,112,0.8125,91.0
NCT01380379,2011,28.0,1.0,True,21.0,65.0,False,9,0.1111111111111111,1.0
NCT01288209,2011,19.0,19.0,False,20.0,70.0,False,106,0.04716981132075472,5.0
NCT01607398,2012,14.0,3.0,False,40.0,,False,56,0.07142857142857142,4.0
NCT01272661,2010,29.0,1.0,True,14.0,,False,1296,0.3140432098765432,407.0
NCT01358864,2011,20.0,116.0,True,18.0,70.0,False,678,0.32890855457227136,223.0
NCT00744263,2008,61.0,159.0,False,65.0,,False,84496,0.12492899072145427,10556.0
NCT00976703,2009,31.0,1.0,True,18.0,50.0,False,197,0.030456852791878174,6.0
NCT00537940,2007,65.0,8.0,False,18.0,80.0,False,484,0.7479338842975206,362.0
NCT00606905,2008,113.0,1.0,True,18.0,45.0,False,82,0.36585365853658536,30.0
